2a,
Time (min),Intensity (a.u.)
5.229166508,154.0209961
5.237500191,153.8315582
5.245833397,153.6799774
5.254166603,153.6608734
5.262499809,153.444397
5.270833492,153.287796
5.279166698,153.8624573
5.287499905,153.41008
5.295833111,152.8725586
5.304166794,153.6698608
5.3125,153.0695801
5.320833206,152.7307587
5.329166889,153.5484314
5.337500095,153.1508789
5.345833302,152.6298981
5.354166508,152.3484192
5.362500191,152.8834534
5.370833397,152.8786469
5.379166603,153.1139069
5.387499809,152.4963837
5.395833492,152.2474365
5.404166698,152.6259308
5.412499905,152.6798248
5.420833111,152.5694733
5.429166794,152.6043243
5.4375,152.061615
5.445833206,152.3957214
5.454166889,152.4778595
5.462500095,152.4825745
5.470833302,152.0776672
5.479166508,152.3314056
5.487500191,152.2557983
5.495833397,151.6508789
5.504166603,151.8628845
5.512499809,151.076767
5.520833492,151.0833588
5.529166698,151.2467041
5.537499905,150.8086243
5.545833111,150.8547211
5.554166794,151.1360168
5.5625,150.5821228
5.570833206,150.6598358
5.579166889,150.5501862
5.587500095,151.0545197
5.595833302,150.9721985
5.604166508,151.1397247
5.612500191,150.9803009
5.620833397,150.8238525
5.629166603,151.5818634
5.637499809,150.8898926
5.645833492,151.0920868
5.654166698,150.8501129
5.662499905,151.2305603
5.670833111,150.7577209
5.679166794,151.1576996
5.6875,150.8327789
5.695833206,151.019165
5.704166889,151.0359955
5.712500095,151.0734558
5.720833302,150.9091644
5.729166508,150.7345886
5.737500191,150.7064514
5.745833397,150.8269806
5.754166603,150.7488708
5.762499809,150.9648285
5.770833492,150.5924072
5.779166698,150.714859
5.787499905,150.5403442
5.795833111,150.2900085
5.804166794,150.1806488
5.8125,150.3087158
5.820833206,150.2641754
5.829166889,149.9492798
5.837500095,149.926178
5.845833302,149.250946
5.854166508,150.322876
5.862500191,149.9633179
5.870833397,149.6187439
5.879166603,149.4374084
5.887499809,149.401123
5.895833492,149.3256531
5.904166698,149.3984528
5.912499905,149.1049042
5.920833111,149.6439362
5.929166794,149.499588
5.9375,149.266571
5.945833206,149.1882019
5.954166889,149.6883698
5.962500095,149.5151367
5.970833302,149.3789978
5.979166508,149.1529541
5.987500191,149.7395782
5.995833397,149.5413513
6.004166603,149.738739
6.012499809,149.5220642
6.020833492,149.2350922
6.029166698,149.5101776
6.037499905,148.6585999
6.045833111,149.256546
6.054166794,148.8809967
6.0625,149.2617188
6.070833206,148.8418579
6.079166889,149.3388062
6.087500095,148.9621429
6.095833302,148.9915161
6.104166508,149.0067902
6.112500191,149.0792999
6.120833397,149.1628265
6.129166603,148.8905792
6.137499809,148.8745575
6.145833492,148.6696472
6.154166698,148.9294281
6.162499905,148.8713989
6.170833111,148.5430908
6.179166794,148.4059601
6.1875,149.0040436
6.195833206,148.5289612
6.204166889,148.2475433
6.212500095,148.4607849
6.220833302,148.4807739
6.229166508,148.7396698
6.237500191,148.4968414
6.245833397,148.1493378
6.254166603,148.6412048
6.262499809,148.057312
6.270833492,147.9398651
6.279166698,148.5220184
6.287499905,148.4153748
6.295833111,147.9989624
6.304166794,148.3468018
6.3125,148.1634216
6.320833206,147.9887085
6.329166889,148.0222626
6.337500095,148.0516663
6.345833302,147.729248
6.354166508,147.6436768
6.362500191,147.9878387
6.370833397,147.7986298
6.379166603,147.5601501
6.387499809,147.8088684
6.395833492,147.5052185
6.404166698,147.6948853
6.412499905,147.5541992
6.420833111,147.8282013
6.429166794,147.6078644
6.4375,147.5381012
6.445833206,147.2403107
6.454166889,147.2351379
6.462500095,147.3336792
6.470833302,146.99646
6.479166508,146.8941498
6.487500191,147.0936584
6.495833397,147.1765747
6.504166603,147.1123505
6.512499809,147.5426331
6.520833492,147.0457458
6.529166698,147.5488434
6.537499905,147.2922516
6.545833111,146.8053741
6.554166794,147.1322327
6.5625,146.9543152
6.570833206,146.8654175
6.579166889,146.9308167
6.587500095,146.8893585
6.595833302,146.5269928
6.604166508,146.3385468
6.612500191,146.7396851
6.620833397,146.9231415
6.629166603,146.6931458
6.637499809,146.8420868
6.645833492,146.9596405
6.654166698,146.8159027
6.662499905,146.5202942
6.670833111,146.5110016
6.679166794,146.7541199
6.6875,146.7152252
6.695833206,146.2267761
6.704166889,146.2602386
6.712500095,146.4768219
6.720833302,146.4619751
6.729166508,146.2884674
6.737500191,146.8995667
6.745833397,145.8837585
6.754166603,146.1688538
6.762499809,146.0289001
6.770833492,146.7571564
6.779166698,146.1482849
6.787499905,146.1084137
6.795833111,146.6460876
6.804166794,145.6889496
6.8125,146.3392029
6.820833206,145.508194
6.829166889,146.0000763
6.837500095,145.8519592
6.845833302,145.8614197
6.854166508,145.6196442
6.862500191,145.7072449
6.870833397,145.7232361
6.879166603,145.9077759
6.887499809,145.5046692
6.895833492,146.2257996
6.904166698,146.0477142
6.912499905,145.4462891
6.920833111,145.8510742
6.929166794,145.4141998
6.9375,145.6907654
6.945833206,145.3386536
6.954166889,145.4004364
6.962500095,145.6482697
6.970833302,145.4521332
6.979166508,145.2682037
6.987500191,145.4368134
6.995833397,145.6038818
7.004166603,145.746048
7.012499809,145.2635345
7.020833492,144.9185791
7.029166698,145.5069275
7.037499905,145.1269226
7.045833111,144.9502716
7.054166794,145.0622406
7.0625,145.2507935
7.070833206,145.4200592
7.079166889,144.7838287
7.087500095,145.0801697
7.095833302,145.0602264
7.104166508,144.7303619
7.112500191,144.9009552
7.120833397,144.7983093
7.129166603,144.9448395
7.137499809,144.8417511
7.145833492,144.5796204
7.154166698,144.6630096
7.162499905,144.8302307
7.170833111,144.8528748
7.179166794,144.7877502
7.1875,144.3858185
7.195833206,144.5775146
7.204166889,144.9575958
7.212500095,144.6518402
7.220833302,144.3222504
7.229166508,144.7014008
7.237500191,144.2938385
7.245833397,144.1715088
7.254166603,144.4503021
7.262499809,144.7801208
7.270833492,144.4594116
7.279166698,144.0800629
7.287499905,144.8681488
7.295833111,144.3616943
7.304166794,144.3328857
7.3125,144.1772614
7.320833206,144.4216614
7.329166889,143.8736725
7.337500095,144.5562439
7.345833302,144.1066589
7.354166508,144.4309692
7.362500191,144.2229156
7.370833397,143.950592
7.379166603,143.5566711
7.387499809,144.016571
7.395833492,144.1560516
7.404166698,144.2550659
7.412499905,143.5798798
7.420833111,143.7987061
7.429166794,143.5531464
7.4375,144.4385681
7.445833206,143.8151398
7.454166889,143.8308563
7.462500095,143.8852539
7.470833302,143.9358368
7.479166508,143.9093018
7.487500191,143.8669281
7.495833397,143.6727295
7.504166603,143.6952057
7.512499809,143.0758972
7.520833492,143.6002502
7.529166698,143.4894867
7.537499905,143.473114
7.545833111,143.3803864
7.554166794,143.2741852
7.5625,143.5718536
7.570833206,143.2256927
7.579166889,143.2526245
7.587500095,143.6874542
7.595833302,143.4446259
7.604166508,143.0851593
7.612500191,143.2995605
7.620833397,143.2430725
7.629166603,143.2160797
7.637499809,143.4463654
7.645833492,143.2272644
7.654166698,143.1950226
7.662499905,143.1138458
7.670833111,143.4282684
7.679166794,143.3869476
7.6875,143.2366791
7.695833206,142.8804932
7.704166889,143.3991241
7.712500095,143.6427307
7.720833302,142.9953918
7.729166508,143.003006
7.737500191,142.969986
7.745833397,142.6865082
7.754166603,142.6788177
7.762499809,142.9082947
7.770833492,143.0176239
7.779166698,142.8690948
7.787499905,142.884079
7.795833111,142.8516388
7.804166794,142.8532257
7.8125,142.7754517
7.820833206,142.7801208
7.829166889,143.0075684
7.837500095,142.8339233
7.845833302,142.8920746
7.854166508,142.7210236
7.862500191,142.7813873
7.870833397,142.9096832
7.879166603,142.480484
7.887499809,142.483139
7.895833492,142.6424561
7.904166698,142.3516083
7.912499905,142.4312286
7.920833111,142.0561676
7.929166794,142.2595062
7.9375,142.7121887
7.945833206,142.4355316
7.954166889,142.3847351
7.962500095,142.4807587
7.970833302,142.3521423
7.979166508,142.1178589
7.987500191,142.1798401
7.995833397,142.3285217
8.004166603,142.3881683
8.012499809,142.2657928
8.020833015,142.2442322
8.029166222,142.2808533
8.037500381,142.0665741
8.045833588,142.520401
8.054166794,142.1342316
8.0625,142.408371
8.070833206,141.8973846
8.079166412,142.1248169
8.087499619,142.1966553
8.095833778,141.9366455
8.104166985,142.3255615
8.112500191,142.0342865
8.120833397,142.0708771
8.129166603,141.8599548
8.137499809,142.0623322
8.145833015,141.8662262
8.154166222,141.7628326
8.162500381,141.7792053
8.170833588,142.0701904
8.179166794,141.8428345
8.1875,141.7926941
8.195833206,141.4632263
8.204166412,141.7087402
8.212499619,141.8177948
8.220833778,141.5035706
8.229166985,141.0240784
8.237500191,141.8338318
8.245833397,141.0896301
8.254166603,140.9732056
8.262499809,141.4939423
8.270833015,141.7291565
8.279166222,141.1175232
