1,,2,,3,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.)
1976.942749,52.71640015,1976.976074,36.30594254,1977.009399,41.67660522
1977.062622,52.7204361,1977.096924,36.93384552,1977.130249,41.34875488
1977.183472,53.24394608,1977.217651,36.49701309,1977.251099,41.80327988
1977.304321,52.97138214,1977.337646,36.47107697,1977.370972,41.28203583
1977.42688,52.77202225,1977.460205,36.38963318,1977.49353,41.29825974
1977.546875,52.99685287,1977.5802,36.7622757,1977.61438,41.9414978
1977.667725,53.09945297,1977.70105,36.35914993,1977.734375,41.2729187
1977.787598,53.20019913,1977.820923,36.7261467,1977.854248,41.35511398
1977.908447,53.56600189,1977.941772,36.31119156,1977.975098,41.38781738
1978.028564,53.36266708,1978.06189,36.36071777,1978.095215,42.25619125
1978.151001,53.11565781,1978.184326,36.1500206,1978.217651,41.79963684
1978.27356,53.31896973,1978.306885,36.2914505,1978.341064,41.8069458
1978.394409,52.48058701,1978.427734,36.38022995,1978.461792,41.66413879
1978.515259,52.65668488,1978.548584,36.411026,1978.582642,41.48927689
1978.637573,53.17419434,1978.671021,36.55260086,1978.704346,41.17173767
1978.75769,52.95371628,1978.791748,36.61763,1978.825073,42.12590027
1978.87854,53.52388382,1978.912598,36.65459824,1978.945923,41.75105286
1978.99939,53.5913887,1979.032715,36.48239136,1979.06604,41.72722244
1979.119385,53.43179321,1979.15271,36.21061707,1979.186035,41.27022171
1979.23938,52.98351669,1979.272705,36.37282944,1979.30603,41.66260529
1979.359375,52.64105225,1979.3927,36.4232254,1979.426025,41.8381691
1979.481934,53.4342804,1979.515259,36.31513214,1979.548584,42.41766739
1979.60437,53.12704468,1979.637817,36.28370667,1979.671143,41.42989349
1979.724365,53.62722397,1979.758545,36.42609787,1979.79187,41.59744644
1979.845215,53.32765198,1979.87854,36.30460358,1979.91272,41.1633606
1979.967651,53.49154663,1980.001099,36.99856186,1980.035278,41.32108307
1980.088501,52.66483307,1980.121826,36.29659653,1980.155151,41.49902725
1980.21106,53.27555084,1980.244385,36.48206329,1980.27771,41.7145195
1980.332642,53.01723862,1980.365967,36.76048279,1980.399292,41.50432587
1980.452759,53.61976624,1980.486084,36.27056122,1980.520142,42.1338768
1980.575317,53.23417664,1980.608643,37.00505829,1980.641968,41.91925049
1980.69519,53.09951019,1980.728516,36.88274002,1980.762817,41.60031891
1980.817749,53.44698715,1980.851074,35.98588562,1980.885254,42.42212296
1980.938599,53.44857788,1980.972778,36.66584778,1981.006104,41.42710114
1981.062012,52.75337982,1981.095337,36.6001358,1981.128662,41.73340988
1981.181885,52.77556992,1981.21521,36.47006989,1981.249512,41.62155533
1981.304443,54.02285004,1981.337769,36.52790833,1981.371826,41.95583344
1981.425293,53.10466766,1981.458618,36.34144974,1981.492798,41.64915085
1981.546143,53.30574799,1981.579468,36.60551453,1981.612793,41.67834854
1981.666138,52.77067184,1981.699463,36.1820488,1981.732788,41.35969925
1981.786255,52.80244064,1981.81958,36.47230148,1981.852905,42.03012466
1981.906128,53.19654465,1981.940308,36.46856689,1981.974487,41.31565094
1982.027832,53.56277847,1982.062012,36.54981232,1982.096069,41.63172913
1982.149536,52.66481781,1982.183716,36.06520081,1982.217896,40.88552856
1982.273682,52.92305756,1982.307861,36.68875504,1982.341187,41.28859711
1982.396973,53.09020996,1982.431152,36.62236404,1982.464478,41.36362839
1982.520264,53.29018784,1982.554443,35.79427719,1982.587891,41.29409409
1982.641968,53.33525085,1982.676147,36.34851074,1982.709473,42.01711273
1982.765381,53.00217819,1982.799438,36.63394928,1982.832764,41.7841301
1982.888672,53.0759964,1982.922729,36.6427002,1982.956177,41.38309097
1983.011963,53.61813736,1983.046265,36.86140823,1983.080322,41.57692337
1983.133545,53.32745743,1983.167847,36.60396957,1983.201172,41.62137222
1983.25708,53.59045029,1983.291138,36.38747025,1983.324463,42.03447723
1983.380371,53.62296295,1983.413696,36.71255493,1983.447754,41.73853302
1983.503662,53.76462173,1983.536987,36.93663788,1983.571045,41.35838699
1983.626953,53.90639496,1983.660278,36.27848053,1983.69458,41.41372681
1983.748657,53.77233124,1983.781982,36.2443428,1983.816162,41.98817062
1983.869507,53.00986862,1983.903687,36.42763901,1983.937866,41.47213745
1983.991089,53.41444778,1984.025391,36.24555588,1984.058594,42.00391769
1984.114502,53.33941269,1984.147827,36.18624115,1984.182007,41.31175995
1984.235229,53.18813324,1984.269531,36.03282928,1984.303589,41.82856369
1984.358643,53.60400772,1984.392822,36.31719971,1984.426147,41.75809479
1984.482056,53.29176331,1984.516113,36.72289276,1984.549438,42.06925201
1984.602905,53.65166855,1984.636963,36.15945435,1984.670288,41.66918182
1984.726196,53.11851883,1984.759521,36.37394333,1984.793579,41.23123932
1984.847046,53.67476654,1984.881104,36.47667313,1984.914429,42.02357864
1984.970337,52.69839859,1985.003662,36.53430176,1985.03772,41.16136932
1985.091187,53.28191757,1985.125244,36.36992645,1985.158569,41.25547028
1985.214478,53.09604645,1985.248657,36.88298798,1985.281982,41.43157959
1985.337769,52.95970535,1985.371094,36.92425537,1985.405396,41.76310349
1985.461182,52.51544571,1985.494507,36.56088638,1985.527832,41.82590866
1985.582031,53.23210144,1985.615356,36.34170532,1985.648682,41.41772842
1985.701904,53.41760254,1985.736206,37.07504272,1985.769531,41.72248077
1985.822754,53.11589432,1985.857056,36.68701553,1985.890381,41.87026978
1985.946167,53.73312759,1985.979614,36.43663788,1986.012939,41.7786293
1986.066162,53.43492889,1986.100342,36.26316071,1986.133667,41.86448288
1986.187012,52.92455292,1986.221191,36.76729965,1986.254517,41.70983505
1986.307861,53.89609528,1986.341187,35.99861145,1986.375366,41.48993683
1986.430298,52.49923706,1986.463623,36.4944458,1986.496948,41.25641251
1986.552856,54.20123291,1986.586182,36.03707504,1986.619507,41.49347305
1986.674438,52.93252563,1986.707764,36.65737915,1986.742065,41.91823196
1986.796997,53.78651047,1986.830322,36.31303406,1986.863647,41.07475281
1986.919556,52.92884445,1986.952881,36.41439438,1986.986206,41.43382263
1987.041138,53.68603897,1987.074463,36.58499908,1987.107788,41.39018631
1987.161255,53.7665863,1987.195313,36.24504471,1987.228638,41.76907349
1987.281982,52.93393326,1987.315308,36.24284744,1987.348755,41.79221725
1987.404541,52.66950226,1987.437866,35.96901703,1987.471191,41.82694244
1987.524536,52.87598419,1987.557861,36.54694748,1987.592041,41.36110687
1987.645264,53.01581192,1987.679565,36.47038651,1987.712891,41.7437973
1987.766113,53.66428757,1987.800415,37.06463242,1987.83374,41.31657028
1987.889404,53.66321182,1987.922729,36.94656372,1987.956177,42.11719513
1988.009521,54.06952286,1988.042847,36.29973221,1988.076172,41.78627396
1988.129517,53.38821411,1988.162842,36.13679504,1988.196167,42.14584732
1988.249512,52.99230957,1988.282837,36.59394455,1988.317017,42.04459763
1988.371948,53.35278702,1988.405396,36.94133377,1988.438721,41.94763947
1988.492065,53.55820465,1988.526123,36.86187744,1988.559448,41.47349548
1988.612915,52.94370651,1988.64624,35.7533226,1988.679565,40.94263077
1988.735474,52.78701019,1988.768799,36.30854034,1988.802124,41.94573975
1988.857788,53.37587357,1988.891113,36.8068161,1988.924438,41.54433823
1988.977905,53.57000732,1989.011963,36.30902481,1989.045288,42.13053131
1989.098755,52.98704147,1989.13208,36.98641205,1989.165405,41.40568924
1989.21875,52.92100906,1989.252808,36.6280365,1989.286255,41.70306015
1989.341187,52.94771194,1989.374512,36.49510574,1989.407837,41.62259674
1989.461182,52.88603973,1989.494507,36.31673813,1989.527832,41.35299301
1989.581299,53.31811142,1989.614624,36.3488121,1989.647949,41.52642059
1989.703613,53.64176178,1989.736938,36.29851913,1989.77124,42.12759781
1989.824585,52.70107651,1989.85791,36.4067421,1989.89209,41.28932953
1989.945435,52.69505692,1989.97876,35.96418762,1990.012939,41.73510742
1990.067871,53.4131813,1990.101196,36.4356575,1990.134521,41.59700775
1990.190308,53.34690475,1990.223755,37.01292801,1990.25708,41.91733932
1990.312866,53.17686844,1990.346191,37.31690598,1990.379517,41.70366287
1990.432983,53.24308395,1990.466309,36.38243866,1990.499634,41.52687454
1990.552856,53.0826416,1990.587158,36.17480469,1990.620483,42.2660675
1990.673706,53.17180252,1990.707031,36.68380737,1990.740356,41.91645813
1990.793701,52.96538162,1990.827026,36.18523026,1990.860474,41.67955399
1990.91626,53.06043625,1990.949585,36.47434616,1990.98291,41.40203857
1991.036255,52.51822662,1991.06958,36.20480347,1991.10376,41.57847214
1991.158691,53.20508957,1991.192017,36.43962097,1991.225342,41.99990082
1991.278809,53.48342896,1991.312866,36.44964218,1991.346191,42.16217041
1991.399658,53.35220337,1991.432983,36.48225784,1991.466309,41.50426102
1991.522095,53.36595917,1991.55542,36.37498093,1991.588745,41.30788803
1991.64209,53.71961594,1991.67627,36.65613937,1991.709595,41.74947739
1991.764526,53.31619644,1991.797974,36.34609222,1991.832153,41.52516937
1991.887085,53.05871964,1991.92041,36.79073715,1991.953735,41.16061401
1992.008911,52.94255447,1992.042236,36.0807991,1992.075562,41.65756607
1992.131226,53.51140213,1992.164551,36.76288223,1992.197876,41.76001358
1992.253784,54.17613983,1992.287964,36.41115189,1992.322144,42.24723816
1992.375488,53.44355011,1992.409668,36.33222198,1992.443848,41.63461304
1992.497192,53.55783844,1992.53125,36.23901749,1992.564697,40.87594986
1992.620483,53.04026794,1992.654663,36.93354416,1992.687988,42.26453018
1992.743774,53.95949173,1992.777954,36.64093018,1992.812134,41.64996338
1992.865479,52.9712944,1992.899658,36.46735382,1992.933838,41.99225998
1992.987061,53.40460968,1993.021362,36.12556839,1993.05542,41.74478149
1993.108887,52.82499313,1993.142944,36.99497604,1993.17627,41.92341995
1993.232178,53.73921585,1993.266235,36.2527504,1993.299561,41.46629715
1993.355469,53.15481949,1993.389771,36.03558731,1993.422974,42.00447083
1993.47876,53.25143051,1993.512085,36.95094681,1993.546387,41.850811
1993.602173,53.53897095,1993.635376,36.83080673,1993.669678,41.34275818
1993.7229,52.71181107,1993.757202,36.03041077,1993.79126,41.81313705
1993.847168,53.25616074,1993.880493,37.02119064,1993.914673,41.09915924
1993.970459,53.12126923,1994.003784,36.32858276,1994.037964,41.88347244
1994.091309,53.67430496,1994.125488,36.33861923,1994.158813,42.02706909
1994.214722,53.67541504,1994.248779,36.74746704,1994.282104,41.92686844
1994.338013,53.55250168,1994.371338,36.14450455,1994.404663,42.12332153
1994.460449,53.32126999,1994.493896,36.57036209,1994.527954,41.33677292
1994.582153,52.49107742,1994.615479,36.35620117,1994.648804,42.02772903
1994.704712,52.98837662,1994.738037,36.51533508,1994.772095,41.9099617
1994.825562,53.10207367,1994.859619,37.0847702,1994.892944,41.24487686
1994.946411,53.34600067,1994.980469,36.79592133,1995.014771,41.93748474
1995.067993,53.35313416,1995.102173,36.63766098,1995.135376,41.57217789
1995.188843,53.24304581,1995.2229,36.56599808,1995.257202,41.49095154
1995.310547,53.26042557,1995.344604,36.24858856,1995.378052,41.4998703
1995.433838,53.33662796,1995.467163,36.32040024,1995.501343,41.66289902
1995.556274,53.67907715,1995.589722,36.57622147,1995.623779,42.03305435
1995.678833,53.35079193,1995.712158,37.12921524,1995.745483,41.81292725
1995.798828,53.7289772,1995.832886,36.33876801,1995.866333,42.17960739
1995.921387,53.54096603,1995.954712,36.70953751,1995.98877,41.39016724
1996.043701,53.21987152,1996.077271,36.39756393,1996.111328,41.6247406
1996.164673,52.67341995,1996.198853,36.42868042,1996.232178,41.96670151
1996.287109,53.32292938,1996.320435,36.62002563,1996.35376,41.34061813
1996.409668,53.42480469,1996.442993,36.77153397,1996.476318,41.06451797
1996.532104,53.32341766,1996.565552,36.64447403,1996.599609,41.6407547
1996.652954,52.76827621,1996.686279,36.69836426,1996.720459,41.85548401
1996.775513,52.87910461,1996.808838,36.5913887,1996.842163,41.9774437
1996.895386,53.84077072,1996.929688,36.45984268,1996.963013,42.03133392
1997.017944,52.4894371,1997.05127,36.26456833,1997.084595,41.6973381
1997.138062,53.79945374,1997.172119,36.72544861,1997.205444,41.66741943
1997.258911,53.83264542,1997.292236,36.27369308,1997.326294,42.13350296
1997.381348,54.29946136,1997.414673,36.78720856,1997.448853,42.15290451
1997.502197,53.18923569,1997.536377,35.89411163,1997.569702,41.55804443
1997.623047,53.84685516,1997.657104,36.91832352,1997.690552,40.88983536
1997.743896,53.52679062,1997.777222,36.42304993,1997.810547,41.62634277
1997.866333,53.21157074,1997.899658,36.37979126,1997.932983,42.08678055
1997.98877,52.56781387,1998.022095,36.79506683,1998.05542,41.04066849
1998.111328,53.99489975,1998.144653,37.04378128,1998.177979,41.80442429
1998.231323,52.62715912,1998.264771,36.87449265,1998.298096,41.4185257
1998.351318,53.35052872,1998.384644,36.37825775,1998.417969,41.33206177
1998.471313,53.99149704,1998.505493,36.25141144,1998.538818,41.78189468
1998.592163,53.95952225,1998.625488,36.30639648,1998.659668,41.47011185
1998.713013,52.90268326,1998.746338,36.58248138,1998.780518,42.18199921
1998.835571,52.73554611,1998.868896,36.6140213,1998.902222,41.41750336
1998.955444,53.33613968,1998.989746,36.72606659,1999.023071,41.31881332
1999.078857,53.41286087,1999.112183,36.87509918,1999.14563,41.50587463
1999.198853,53.91559982,1999.233032,36.16374588,1999.266357,42.22952271
1999.319702,52.73548508,1999.353027,36.58317184,1999.386353,41.45579147
1999.442139,53.77649307,1999.475464,36.61924744,1999.508911,41.67501831
1999.562256,53.26834106,1999.595581,36.90286636,1999.629639,41.6046257
1999.684692,53.44160461,1999.718018,36.60306931,1999.751343,41.48249817
1999.804688,53.33292389,1999.838013,36.43164825,1999.872192,41.52563858
1999.925537,53.7546463,1999.958862,36.37340164,1999.993042,41.50502014
2000.048096,54.03984451,2000.081421,36.87551498,2000.115601,41.96766281
2000.168823,53.0189476,2000.202271,36.57447433,2000.235596,41.26019287
2000.291382,53.74692917,2000.324707,36.22547531,2000.358032,41.19150925
2000.411499,52.95602417,2000.445557,36.62693787,2000.478882,41.70910263
2000.532349,53.15198135,2000.566406,36.92190933,2000.599731,41.56973648
2000.653076,54.599617,2000.686401,37.25699615,2000.719849,41.28075409
2000.773071,53.36941147,2000.806396,36.69892502,2000.839722,41.92754745
2000.893066,53.75577164,2000.926392,37.27788544,2000.959717,41.44439316
2001.013062,52.85900497,2001.046387,37.21822357,2001.079712,42.00573349
2001.133057,53.66360474,2001.167236,37.10324478,2001.200562,41.71316528
2001.253906,53.03133011,2001.287231,37.33307266,2001.321411,41.37169266
2001.376465,53.27409363,2001.40979,36.8986702,2001.443115,41.61121368
2001.496338,53.68004227,2001.53064,37.05957794,2001.563965,41.58383179
2001.617188,52.70052719,2001.650513,36.09503174,2001.684814,42.03010559
2001.738037,53.52119446,2001.772217,36.45484161,2001.805542,41.33781052
2001.858887,52.6605072,2001.893066,36.03139114,2001.926392,41.22278595
2001.979736,53.20624161,2002.013184,36.57252884,2002.046509,41.73254013
2002.099854,53.1328125,2002.134033,36.49665833,2002.167358,42.44522095
2002.22229,53.6145401,2002.255737,36.10673141,2002.289795,42.37519073
2002.344849,52.64557648,2002.378174,36.59595871,2002.412354,42.11102295
2002.465576,53.10103607,2002.499878,36.57904816,2002.533203,41.551548
2002.588989,54.46162033,2002.623169,36.6468544,2002.656494,41.49425125
2002.712402,53.29897308,2002.74646,36.89445114,2002.779785,41.60094452
2002.835693,53.5414505,2002.869019,36.79514694,2002.903076,41.66948318
2002.958984,53.23458481,2002.99231,36.81318665,2003.026489,42.22396088
2003.082275,53.47325516,2003.116577,36.68368912,2003.150635,41.85601807
2003.203979,54.07700729,2003.238159,36.867836,2003.272217,41.4857254
2003.328125,53.37404633,2003.36145,36.9109726,2003.395752,41.66918182
2003.448975,53.40717697,2003.483154,36.62747192,2003.517334,42.05992508
2003.571533,52.62144089,2003.604858,37.15984726,2003.638916,41.77407455
2003.694824,53.22032928,2003.728149,36.12936401,2003.762329,41.01508713
2003.818237,53.42980194,2003.852295,36.42810059,2003.88562,41.63740921
2003.941528,52.86623383,2003.974854,37.15920258,2004.009033,41.98976517
2004.062378,53.24654007,2004.096436,36.45206833,2004.130737,42.56299591
2004.18396,53.88443375,2004.218262,36.48007584,2004.252319,41.67195129
2004.308228,53.1524353,2004.341553,36.99251556,2004.37561,41.97574997
2004.431519,53.34470367,2004.464844,36.64473343,2004.498901,40.70669174
2004.552368,53.7157402,2004.586426,36.52730942,2004.619751,42.36195755
2004.675659,52.95895004,2004.708984,37.16639328,2004.74231,41.79903793
2004.798218,54.25487518,2004.831543,35.87129974,2004.865601,41.48106003
2004.921509,53.75917816,2004.954834,36.35686111,2004.988892,41.64464188
2005.042358,53.12754059,2005.076416,36.49436951,2005.109741,41.8179245
2005.165649,52.93438721,2005.198975,36.99798965,2005.233154,42.04323578
2005.286499,53.25138474,2005.320679,36.59931946,2005.354858,41.87956238
2005.408203,53.50515366,2005.442261,36.5489769,2005.475708,42.07974625
2005.529053,53.40690994,2005.56311,36.37039566,2005.596436,41.82209396
2005.652344,52.88162231,2005.685669,36.62954712,2005.719849,41.79953384
2005.773193,53.46490479,2005.807251,37.01383591,2005.840576,41.12282562
2005.894043,53.19879913,2005.928101,36.28658676,2005.961426,41.84516907
2006.014893,53.6679039,2006.04895,37.8110733,2006.082275,41.82331085
2006.138184,53.01293182,2006.171509,36.60757065,2006.205566,41.56836319
2006.26062,53.33684158,2006.294067,36.2142868,2006.327393,41.31676102
2006.383179,53.49769211,2006.416504,37.00765228,2006.449829,41.62945175
2006.503174,53.29378128,2006.536499,36.98387146,2006.570679,41.23470688
2006.62561,54.02340317,2006.658936,35.88012314,2006.692261,41.45576859
2006.745728,53.63553619,2006.779785,36.44381714,2006.81311,41.54960632
2006.868286,53.69371414,2006.901611,36.68986893,2006.934937,41.37522125
2006.990601,53.2527771,2007.023926,36.54436874,2007.057251,41.63972092
2007.113159,53.02441788,2007.146484,36.52596283,2007.17981,41.68606949
2007.233154,53.24032211,2007.266479,36.74442291,2007.300659,41.74164963
2007.355713,53.41412735,2007.389038,35.93113327,2007.422363,41.7112999
2007.476563,52.95741272,2007.509888,36.35649109,2007.543213,42.2734375
2007.598999,54.02993774,2007.632324,37.12597656,2007.665649,42.22548294
2007.718994,53.69278717,2007.753174,37.26967621,2007.786499,42.20044327
2007.839844,52.40882874,2007.873901,36.87971497,2007.907349,41.53674316
2007.960693,53.3685112,2007.994751,36.67564774,2008.028076,42.29039383
2008.081543,54.02132416,2008.114868,36.21059036,2008.148926,42.16710663
2008.203979,53.38769913,2008.237427,36.87130737,2008.270752,41.62365341
2008.326538,53.25576019,2008.359863,36.43183517,2008.393188,42.13393021
2008.446533,53.54725647,2008.479858,36.26958466,2008.513184,41.93861389
2008.56897,53.36091614,2008.602295,36.86084366,2008.63562,41.66107178
2008.690674,53.61520004,2008.723999,36.20433807,2008.757324,41.89227295
2008.812378,53.842453,2008.845703,36.54897308,2008.879761,41.89159775
2008.933228,53.12154007,2008.967285,36.94018173,2009.00061,41.84677505
2009.054077,53.55482483,2009.088135,37.36743546,2009.12146,42.02619553
2009.177368,53.60775375,2009.210693,37.24956131,2009.244019,41.87602615
2009.297363,53.72297287,2009.330688,36.64109802,2009.364868,41.74308014
2009.4198,53.35092926,2009.453125,36.05767822,2009.487427,41.65039825
2009.540649,52.98101044,2009.573975,36.17353821,2009.6073,41.45849609
2009.663208,52.86099625,2009.696533,37.29456711,2009.729858,42.35643005
2009.784912,53.61856842,2009.818237,36.84564209,2009.851563,41.48570251
2009.904785,53.16884232,2009.93811,36.74897385,2009.972412,41.40694046
2010.027344,53.38544083,2010.060669,36.54711151,2010.093994,42.34553909
2010.148926,53.00848389,2010.182251,36.68364716,2010.215576,41.58798218
2010.271484,54.16846848,2010.30481,36.66806793,2010.338135,42.01128006
2010.391479,53.70586014,2010.424927,37.02112198,2010.458984,41.64624023
2010.512329,53.4406662,2010.545654,36.71129608,2010.578979,41.49675751
2010.634888,53.53735352,2010.668213,36.32484055,2010.701538,41.60389709
2010.75647,53.72603607,2010.790771,36.77264786,2010.824097,41.86286545
2010.878296,53.53922653,2010.911621,36.40091705,2010.944946,41.78153992
2011.000732,53.52244186,2011.034058,37.10900116,2011.067505,41.96264648
2011.122437,53.35029602,2011.155762,36.78637314,2011.189087,41.83335495
2011.244019,53.23358917,2011.277344,36.44347763,2011.310669,41.58584213
2011.364014,53.69229126,2011.398193,36.70840073,2011.431519,41.9384613
2011.484863,53.57813644,2011.519043,36.28547668,2011.552368,41.82416534
2011.605713,53.441082,2011.639038,36.46045685,2011.672363,41.43441772
2011.728271,53.49186325,2011.761597,37.14631653,2011.794922,41.06048203
2011.85083,53.04481506,2011.884155,36.3718605,2011.91748,41.87092209
2011.970703,53.6576004,2012.005005,36.66381454,2012.03833,42.16903687
2012.091553,53.77679443,2012.124878,36.86367798,2012.159058,42.03419495
2012.212402,53.1979866,2012.245728,36.24022675,2012.279175,41.39525604
2012.332397,54.15483093,2012.365845,36.54090118,2012.400024,41.69742584
2012.454956,52.93896103,2012.488281,36.83100128,2012.521606,41.76445389
2012.57666,53.5187149,2012.609985,36.48147583,2012.643311,41.50595474
2012.699097,53.32514954,2012.733276,36.93198776,2012.766724,41.45267487
2012.82251,53.44183731,2012.856689,36.83147049,2012.890015,41.70347595
2012.944092,53.02046204,2012.978271,37.00944519,2013.012451,42.98258591
2013.065796,54.23194504,2013.099976,37.16068268,2013.133301,42.32949448
2013.189209,53.62017059,2013.223267,37.00190735,2013.256592,41.73119736
2013.310791,53.3380394,2013.345093,36.70567322,2013.37915,41.87932968
2013.432495,53.59615707,2013.466675,36.92371368,2013.500732,41.73112106
2013.556641,53.65640259,2013.589966,36.61074066,2013.624146,41.86143112
2013.678223,53.9126358,2013.711548,37.09522629,2013.74585,41.30479431
2013.799072,53.19650269,2013.833374,36.35612488,2013.867432,41.5338707
2013.922485,53.77902603,2013.956665,36.51296997,2013.990723,41.61827469
2014.044189,53.74058151,2014.078247,36.38588333,2014.111572,40.87916565
2014.16748,53.01851654,2014.200806,36.66119766,2014.234985,42.47223282
2014.290771,53.44157791,2014.324097,36.50216293,2014.358276,41.96946716
2014.411621,53.52910995,2014.445801,36.65388107,2014.479126,41.07542419
2014.535034,53.36086273,2014.569092,36.90595245,2014.602417,41.82951736
2014.658325,53.14349747,2014.69165,36.47794342,2014.72583,41.75902176
2014.779907,52.95595932,2014.813232,36.59487152,2014.847534,41.25383377
2014.902466,52.76995468,2014.936646,36.74480438,2014.969971,41.89266586
2015.025757,53.22327805,2015.059082,36.66721344,2015.093384,41.66641617
2015.146606,53.79181671,2015.180908,36.69464111,2015.214233,41.30205154
2015.27002,54.11341095,2015.304199,36.92765808,2015.337524,41.57442474
2015.393311,52.93004608,2015.426636,36.61920929,2015.460815,41.51721954
2015.51416,53.39533997,2015.54834,36.66378784,2015.581665,42.15155411
2015.637451,53.51628494,2015.670776,36.27630997,2015.704956,41.94387054
2015.758301,53.40329742,2015.79248,36.49603653,2015.82666,42.2533493
2015.880005,53.39785385,2015.914185,36.80369568,2015.94751,41.75609589
2016.003296,53.25790405,2016.036743,36.29230499,2016.070801,41.61477661
2016.124268,53.94308853,2016.158325,36.95199585,2016.19165,41.43259811
2016.247559,53.53101349,2016.281616,36.7377243,2016.314941,41.52301407
2016.37085,53.70310593,2016.404175,36.85845566,2016.4375,42.07084274
2016.490723,53.19792557,2016.52417,36.61470795,2016.55835,41.64419174
2016.613281,53.99156189,2016.646606,36.85621262,2016.679932,42.21099854
2016.73584,53.61063004,2016.769165,36.51378632,2016.80249,41.79429626
2016.855835,53.06058121,2016.88916,36.84950638,2016.92334,41.57258606
2016.978394,53.59594345,2017.011719,36.4720993,2017.045044,41.58801651
2017.10083,53.76806259,2017.134155,36.57539749,2017.16748,42.26489258
2017.223267,53.29275131,2017.256592,36.71140671,2017.289917,41.50219345
2017.345825,53.30762482,2017.37915,36.3857193,2017.412476,42.14816284
2017.467407,53.28649139,2017.500732,36.73306274,2017.534058,42.14821625
2017.587524,53.91737747,2017.621582,36.48527145,2017.654907,42.51841736
2017.710083,53.88665771,2017.743408,36.37304306,2017.776733,41.70463943
2017.83252,52.93320847,2017.865845,36.89200211,2017.89917,42.12689972
2017.952515,54.48302841,2017.98584,36.66646576,2018.02002,41.97671127
2018.073364,54.12693405,2018.106689,37.20100784,2018.140015,41.93085098
2018.195801,53.11597443,2018.229126,36.79425049,2018.262451,41.78675079
2018.315918,53.92928696,2018.349976,36.51636124,2018.383301,41.58986664
2018.436768,54.24166107,2018.470825,36.70697403,2018.50415,41.60625458
2018.560059,53.54283524,2018.593384,36.79565048,2018.626709,41.73986053
2018.682495,53.27470016,2018.715942,36.62196732,2018.749268,41.98254013
2018.804199,53.38373184,2018.837524,36.58179092,2018.87085,42.5782814
2018.925781,53.17000961,2018.959106,36.83274078,2018.992432,42.51515198
2019.04834,53.36643982,2019.081665,37.0370369,2019.11499,41.97040176
2019.170776,53.50220871,2019.204224,36.94441223,2019.237549,41.53737259
2019.290894,53.413311,2019.324951,36.66147232,2019.358276,42.01104355
2019.411743,54.15815353,2019.445801,36.20936203,2019.479126,41.64044571
2019.535034,53.75337219,2019.568359,36.96408463,2019.601685,41.90087128
2019.657593,53.45991898,2019.690918,36.87494659,2019.724243,41.77357483
2019.777466,54.07458115,2019.811768,36.75699234,2019.845093,41.2478714
2019.898315,53.84809875,2019.932495,36.76965714,2019.965942,41.46715927
2020.019165,53.4643364,2020.05249,36.86605835,2020.085815,41.63014603
2020.13916,53.70627213,2020.172485,36.43790436,2020.206665,41.48006058
2020.261719,53.65316772,2020.295044,36.68983459,2020.328369,41.3582077
2020.381592,54.03725433,2020.415161,36.79598618,2020.448364,42.32385635
2020.50415,53.4597435,2020.537476,36.45104599,2020.570801,41.33361435
2020.624268,53.53669357,2020.657593,36.94332886,2020.69165,41.55203629
2020.746704,54.35438919,2020.780029,36.58919907,2020.813354,42.31238556
2020.866699,53.37910461,2020.900879,36.91583633,2020.934204,41.55797195
2020.987549,53.53302002,2021.020874,36.63267899,2021.055054,41.88909531
2021.109985,53.21736145,2021.143311,36.53533554,2021.176636,41.62506104
2021.230103,53.30343246,2021.263428,36.21403122,2021.296753,41.84690857
2021.349976,53.6109314,2021.384277,37.25614929,2021.417603,41.78416824
2021.470825,53.04933548,2021.50415,36.66433716,2021.537476,42.6023407
2021.593384,53.63598251,2021.626709,36.78551865,2021.660034,41.97807693
2021.713379,53.52556229,2021.746704,36.39583206,2021.780884,42.0377388
2021.835938,53.59918213,2021.869263,37.01143646,2021.903442,41.80666733
2021.956787,53.798069,2021.990112,36.55144882,2022.02417,42.00091553
2022.077637,54.17789078,2022.110962,37.18351746,2022.14502,41.43293762
2022.200073,53.73366165,2022.233521,36.77939606,2022.266846,41.78945541
2022.320068,53.41501236,2022.354248,36.52230453,2022.387573,41.97947693
2022.443359,53.41981888,2022.476807,37.29226303,2022.51001,41.93814087
2022.56604,53.69152451,2022.599365,36.89667511,2022.63269,41.31560516
2022.687622,54.72544098,2022.720947,36.38793945,2022.754272,42.42431641
2022.809326,53.57727814,2022.842651,36.96308517,2022.876099,41.78350067
2022.931763,53.60557556,2022.966064,36.72493744,2023.000122,42.47933197
2023.05603,53.61184692,2023.090088,36.69286728,2023.123413,41.43029785
2023.179321,54.06616974,2023.212646,36.43854904,2023.246826,41.89714813
2023.302612,53.82415009,2023.336792,36.44857025,2023.370239,41.64901352
2023.424316,53.32343674,2023.458496,36.88168716,2023.492676,42.36403656
2023.546021,53.74845123,2023.5802,36.55445862,2023.61438,41.60956573
2023.667725,53.83917999,2023.701782,36.59692383,2023.735962,41.72829437
2023.789307,53.04731369,2023.823486,36.72224808,2023.856934,41.75594711
2023.91272,53.17581177,2023.946899,36.97636795,2023.980957,42.10474014
