11a,
Time (min),Intensity (a.u.)
1.3325001,288.1364441
1.334166765,286.1647644
1.335833311,288.1638489
1.337499976,288.9215698
1.339166641,287.8871765
1.340833426,286.4447632
1.342500091,288.2359924
1.344166636,285.9487
1.345833302,288.0407104
1.347499967,287.9249268
1.349166751,288.1608887
1.350833416,289.7816467
1.352500081,289.2037354
1.354166627,288.0588379
1.355833292,286.7282715
1.357500076,289.4363403
1.359166741,288.0734558
1.360833406,287.8051758
1.362499952,288.1851807
1.364166617,287.780426
1.365833402,288.0447693
1.367500067,289.1110535
1.369166732,288.6086426
1.370833278,287.4508972
1.372499943,290.4642334
1.374166727,288.2858582
1.375833392,290.4154663
1.377500057,288.5578613
1.379166722,287.110321
1.380833268,287.2450867
1.382500052,287.8609924
1.384166718,288.0126648
1.385833383,288.7857666
1.387500048,287.2905884
1.389166594,288.9811707
1.390833378,288.9326782
1.392500043,287.6783447
1.394166708,287.3194275
1.395833373,288.6193848
1.397499919,289.2917786
1.399166703,286.9101563
1.400833368,286.3309021
1.402500033,287.514801
1.404166698,289.2686157
1.405833364,288.269043
1.407500029,287.0870972
1.409166694,287.362793
1.410833359,285.9663391
1.412500024,290.9269104
1.414166689,288.0797119
1.415833354,288.605835
1.417500019,288.9578552
1.419166684,287.6593323
1.420833349,287.8670044
1.422500014,288.6803589
1.424166799,289.7342224
1.425833344,286.9346619
1.42750001,290.1357727
1.429166675,289.8654175
1.43083334,288.2081909
1.432500124,288.8115234
1.43416667,288.0101929
1.435833335,287.9676208
1.4375,286.4299927
1.439166665,286.8314514
1.440833449,287.1202087
1.442499995,286.2422791
1.44416666,287.9618225
1.445833325,288.2792358
1.44749999,288.4610901
1.449166775,287.9205627
1.45083344,287.7076721
1.452499986,287.7374268
1.454166651,286.2946472
1.455833316,289.5560303
1.4575001,287.969635
1.459166765,287.4653931
1.460833311,287.3183289
1.462499976,290.192749
1.464166641,288.5508728
1.465833426,287.1571045
1.467500091,287.4180908
1.469166636,286.9101868
1.470833302,286.2405396
1.472499967,288.2296448
1.474166751,286.6382446
1.475833416,288.6294556
1.477500081,288.347229
1.479166627,288.1178284
1.480833292,288.2013855
1.482500076,286.7328796
1.484166741,288.1005859
1.485833406,287.0758362
1.487499952,287.2999268
1.489166617,288.3904114
1.490833402,288.9334412
1.492500067,285.5777893
1.494166732,287.3859253
1.495833278,288.0552063
1.497499943,287.2922058
1.499166727,287.0881958
1.500833392,288.1039124
1.502500057,288.1987
1.504166722,288.0343933
1.505833268,286.0584106
1.507500052,287.4380798
1.509166718,288.145874
1.510833383,287.5031128
1.512500048,287.5184326
1.514166594,286.0776062
1.515833378,287.8058472
1.517500043,289.3728333
1.519166708,289.1693726
1.520833373,286.9786072
1.522499919,287.8305664
1.524166703,287.7505188
1.525833368,288.4139404
1.527500033,288.5299072
1.529166698,285.8132324
1.530833364,287.7124939
1.532500029,289.0080566
1.534166694,288.1387634
1.535833359,289.427887
1.537500024,288.0528259
1.539166689,288.4282837
1.540833354,288.4050293
1.542500019,289.1928406
1.544166684,289.6325989
1.545833349,288.1819458
1.547500014,287.3058472
1.549166799,286.4720154
1.550833344,287.0709229
1.55250001,287.1455078
1.554166675,288.028595
1.55583334,287.9546204
1.557500124,287.4008789
1.55916667,288.0701599
1.560833335,288.5570679
1.5625,287.8036499
1.564166665,288.0075073
1.565833449,287.473114
1.567499995,288.9798584
1.56916666,286.6583252
1.570833325,286.7567444
1.57249999,288.2613525
1.574166775,286.5657043
1.57583344,287.0532837
1.577499986,287.5976868
1.579166651,287.2876282
1.580833316,288.4860535
1.5825001,287.500946
1.584166765,287.8612061
1.585833311,287.7993164
1.587499976,288.0521851
1.589166641,288.0081787
1.590833426,287.6133118
1.592500091,287.2548828
1.594166636,288.8189697
1.595833302,287.2315063
1.597499967,287.1645813
1.599166751,287.2594299
1.600833416,288.0297241
1.602500081,288.371521
1.604166627,286.9292908
1.605833292,288.6896057
1.607500076,287.5752563
1.609166741,287.2059937
1.610833406,287.9544373
1.612499952,287.4706726
1.614166617,288.5921326
1.615833402,289.097229
1.617500067,289.8474121
1.619166732,289.4501953
1.620833278,289.322113
1.622499943,287.3763733
1.624166727,286.2505188
1.625833392,287.3366699
1.627500057,286.9142151
1.629166722,288.434845
1.630833268,285.8668823
1.632500052,287.3514099
1.634166718,290.1981812
1.635833383,287.1268616
1.637500048,289.0882874
1.639166594,288.610199
1.640833378,287.2591248
1.642500043,287.622406
1.644166708,290.0654602
1.645833373,289.3095398
1.647499919,287.7764282
1.649166703,289.4050293
1.650833368,289.2497864
1.652500033,286.7552185
1.654166698,286.5325317
1.655833364,286.8300476
1.657500029,288.74823
1.659166694,287.7987061
1.660833359,287.6822815
1.662500024,289.2271729
1.664166689,286.6572876
1.665833354,287.061554
1.667500019,287.3472595
1.669166684,287.7506714
1.670833349,288.5834656
1.672500014,289.2166748
1.674166799,287.2149963
1.675833344,288.1238708
1.67750001,288.0649414
1.679166675,287.6311951
1.68083334,288.4413147
1.682500124,288.1578674
1.68416667,287.9297485
1.685833335,289.1027832
1.6875,287.8118896
1.689166665,288.8998718
1.690833449,288.3518677
1.692499995,287.9941711
1.69416666,287.6809387
1.695833325,288.151062
1.69749999,286.2863159
1.699166775,286.8615417
1.70083344,286.1167603
1.702499986,286.5899353
1.704166651,288.73172
1.705833316,287.961792
1.7075001,287.5618286
1.709166765,286.5487061
1.710833311,286.056427
1.712499976,287.6795349
1.714166641,288.6878052
1.715833426,286.6543579
1.717500091,287.5210266
1.719166636,289.6586304
1.720833302,287.3270874
1.722499967,287.5396118
1.724166751,288.1575317
1.725833416,286.8518372
1.727500081,287.1089478
1.729166627,288.1664124
1.730833292,289.452301
1.732500076,288.6775818
1.734166741,287.4627075
1.735833406,288.6741638
1.737499952,287.6439514
1.739166617,288.6063843
1.740833402,288.797699
1.742500067,287.8097229
1.744166732,288.5844727
1.745833278,287.3398132
1.747499943,289.4483032
1.749166727,286.735199
1.750833392,286.4207764
1.752500057,288.0174255
1.754166722,286.1884766
1.755833268,288.4604187
1.757500052,287.7775879
1.759166718,287.2168274
1.760833383,287.9897461
1.762500048,289.0472412
1.764166594,287.8171387
1.765833378,288.8891296
1.767500043,287.8577576
1.769166708,287.6576233
1.770833373,288.3821411
1.772499919,286.3405762
1.774166703,287.6251221
1.775833368,288.8037415
1.777500033,286.9204712
1.779166698,289.7393188
1.780833364,287.8276672
1.782500029,288.5654297
1.784166694,288.4223328
1.785833359,287.6342468
1.787500024,287.5099182
1.789166689,288.2049561
1.790833354,288.1866455
1.792500019,288.2187195
1.794166684,287.5345764
1.795833349,286.9122314
1.797500014,286.3910522
1.799166799,288.1885681
1.800833344,289.7278137
1.80250001,286.7021484
1.804166675,288.3627319
1.80583334,288.1069336
1.807500124,288.4705811
1.80916667,289.4433899
1.810833335,286.3406982
1.8125,288.6561584
1.814166665,289.6637573
1.815833449,287.3103333
1.817499995,288.3129883
1.81916666,288.786499
1.820833325,287.3889465
1.82249999,288.2284851
1.824166775,287.5712891
1.82583344,287.6908875
1.827499986,288.4988098
1.829166651,287.4279175
1.830833316,287.1097717
1.8325001,287.2835693
1.834166765,290.3870239
1.835833311,287.6494751
1.837499976,287.0455017
1.839166641,288.3201904
1.840833426,286.9596252
1.842500091,288.1339417
1.844166636,287.619873
1.845833302,288.501709
1.847499967,287.6359253
1.849166751,287.1611633
1.850833416,285.6680298
1.852500081,289.4432678
1.854166627,286.6780701
1.855833292,287.8959045
1.857500076,286.4420166
1.859166741,286.2287598
1.860833406,287.6456604
1.862499952,288.4935303
1.864166617,286.9658203
1.865833402,287.2345581
1.867500067,289.6725464
1.869166732,287.4750061
1.870833278,288.1005249
1.872499943,288.754364
1.874166727,286.3124695
1.875833392,287.3273315
1.877500057,288.568512
1.879166722,286.4713135
1.880833268,288.2788086
1.882500052,286.8226013
1.884166718,286.5982056
1.885833383,288.6210022
1.887500048,288.2884521
1.889166594,287.607666
1.890833378,287.5577698
1.892500043,289.0204773
1.894166708,288.5826721
1.895833373,287.0681763
1.897499919,286.7323608
1.899166703,286.4746399
1.900833368,289.3753967
1.902500033,288.1947327
1.904166698,287.1074829
1.905833364,287.2930298
1.907500029,287.1908264
1.909166694,288.5821838
1.910833359,287.4038391
1.912500024,286.0097961
1.914166689,286.9940186
1.915833354,288.5361633
1.917500019,286.6011658
1.919166684,287.3503723
1.920833349,287.8695984
1.922500014,286.5420532
1.924166799,286.5065613
1.925833344,288.2875366
1.92750001,286.0939636
1.929166675,288.0449829
1.93083334,287.2539673
1.932500124,287.9341431
1.93416667,285.308197
1.935833335,287.7219849
1.9375,288.0282593
1.939166665,287.3347778
1.940833449,286.7832336
1.942499995,287.3698425
1.94416666,287.7862549
1.945833325,286.5022888
1.94749999,287.033783
1.949166775,288.0639954
